smiles,ox
O=CNC(=Nc1nc2c(n1)c(Br)[nH]cc2)C#N,6.155806718
N=CN1C(=N)C(=O)COc2c1c(Br)[nH]c(=O)n2,6.2924406
O=CC1NCc2c(c1nc[nH]cnc(=O)n2)Br,3.94033045
C#CC1OCc2c(c1nc[nH]cnc(=O)n2)Br,5.376117114
C#Cc1ncnc2c(nc(=O)[nH]1)cn[nH]c2Br,5.334410473
O=CNC1=Nc2ncnc(c2N=C(N1)C#C)Br,5.861628355
N#Cc1nc[nH]c2c(nc(=O)n1)[nH]nnc2Br,5.861327941
Brc1ocnn2c1nc[nH]c(=N)c(=O)[nH]c2=O,5.267296276
O=c1ncnc[nH]c2nc([nH]1)sc(=O)c2Br,5.411444586
O=c1occc2ncc(c([nH]c(=N)cn1)n2)Br,4.672743241
N=c1[nH]c2=NSC(=c([nH]2)c(=O)ccsc1=O)Br,5.707327199
C#Cc1c(Br)c2[nH]c(=N)cnn2c2c1ncn2,5.939775142
C#Cc1nc(=N)n2c([nH]1)c(Br)c1c(c2)ccc1,4.916233025
N=CNC(=O)n1ccn2c(c1Br)[nH]c(=N)c2=N,4.781925718
Brc1oc(cn2c1[nH]c(=N)c2=N)C1CNCC1,4.799677891
Brc1occ(n2c1[nH]c(=N)c2=N)C1COCO1,4.912150771
N=CNC(=N)c1nsc(c2n1c(=N)c(=N)[nH]2)Br,5.400764111
O=Cn1ncncn2c1c(Br)c(=O)c(=N)c2=O,6.684624903
Brc1[nH]c(nn2c1[nH]c(=N)c2=N)c1conc1,4.674638515
N=Cn1cnn2c1=C(Br)C1=C(S2(=O)=O)C=CC1,5.097627483
N=CNc1nc2c(n1)c(Br)c(oc2Br)OC=O,6.142264421
C#Cc1cc(Br)c2c(c1)[nH]c(=N)[nH]c(n2)C#N,5.247731279
N=CNc1nc(=N)c2n1c(NC=O)coc2Br,5.221727793
O=c1cc2ncc3n2c(c1Br)nc[nH]c(=N)n3,5.802902344
N=CNC1=NCc2c(N1)c(Br)[nH]c(=O)c2C=O,5.532873826
N=CNC1=Nc2c(CN1C=O)nc(=N)[nH]c2Br,5.272683861
O=CC1NC(=N)NC=Nc2c(C1)ccnc2Br,5.191188439
N#Cc1nc(Br)c2c(o1)ccnc(=N)nc[nH]2,5.848559536
N=c1[nH]c2c(Br)ocnn2c(=N)cc[nH]c1=N,5.500768183
N#CCNC(=N)n1cnc2c1nc(=O)sc2Br,6.47324321
N=c1[nH]cc[nH]c(=O)c2nc([nH]1)c(=O)oc2Br,5.322358272
N=CNC1=Nc2c(Br)sc(=O)nc2C(=O)CN1,5.473369569
O=Cc1[nH]c(=N)ncnc2c(n1)c(Br)cc[nH]2,5.487998145
C#Cc1nc(=N)nc[nH]c2c(n1)[nH]ncc2Br,5.352204279
C#Cc1cc2nc(c1Br)nc[nH]cnc(=N)[nH]2,5.207571063
N=c1occ2cnc(c(o2)[nH]c(=N)c(=N)[nH]1)Br,4.476863338
N=c1scc2ncc([nH]c(=N)c(=N)[nH]1)c(o2)Br,5.857459568
O=c1ncc2coc([nH]c(=N)c(=N)[nH]1)c(o2)Br,5.981324773
N=C1N=Cn2c(S(=O)(=O)N1)c(Br)nnc2=N,6.733648961
N=c1[nH]c2c(oc1=N)c1CCCn1c(=N)c2Br,4.996873192
N=c1[nH]cnc2c(o1)cc1c(=N)ncc1c2Br,6.055446721
N=c1[nH]cnc2c(o1)nc1nc(=N)nc1c2Br,6.334522486
N=c1oc2cc(=N)c3n2c([nH]c1=N)c(Br)[nH]c3,4.056411561
N=C1NC=Nc2c3C(O1)OCc3oc(=O)c2Br,6.199147948
C#CCOC(=N)Nc1nc2c(n1)c(Br)[nH]nn2,6.380803091
N=CNc1oc(=N)c2c(n1)c(Br)oc(=N)c2Br,5.711663608
N=C1OCOCc2nc(NC1=N)c(Br)c(=N)[nH]2,5.633145113
N=c1oc2nc(c1Br)nc[nH]c(=O)oc(=N)[nH]2,6.125494579
O=c1scc2[nH]nnc(c2[nH]c(=N)c(=N)o1)Br,5.610901971
N#Cc1oc(Br)c2n(c1Br)c(=N)c(=N)sc2=O,6.342701961
N=CNc1sccc2c(n1)c(Br)c(=N)c(=N)c2,5.504161717
N=c1scncc2c([nH]cn1)c(Br)ncc2=O,5.475084703
BrC1=C2N=CN=CNS(=O)(=O)C=C2N=CO1,5.648956025
N=C1NC=Nc2c(NS1(=O)=O)cc(=O)oc2Br,6.016872929
C#Cc1cc2c(n1)c1c(=O)nc[nH]c1c([nH]2)Br,5.669611383
O=COCc1cc(Br)c2c(c1Br)OCC(=N)N2,5.824830923
O=COCCc1cc2OCC(=N)Nc2c(n1)Br,5.80793863
N#Cc1c2c(=O)nc[nH]c2c(c2c1cn[nH]2)Br,6.341864122
C#CCNc1c(=N)oc(c2c1n(C=O)cn2)Br,5.179606451
O=CCOc1c(=O)sc(c2c1n(C=O)cn2)Br,5.764264877
C#Cc1sc2c(c1)c(Br)c1c(n2)C(=O)C(=N)N1,6.16191214
O=CNc1nc(Br)c2n(c1=N)c(=N)c(=O)c2=O,6.081461636
O=Cc1cc2c3n1nnc(c3[nH]cnc2=O)Br,6.19471766
Brc1ocnc2c1[nH]c(=N)c2OC1CNCC1,5.084505057
O=CNc1nc2=C(Br)C(=O)C(=O)c3n2c1cn3,6.313018405
N=c1[nH]c2c(c1Oc1cocc1)nn[nH]c2Br,5.076837157
O=CNC1=Nc2c(C3C1N3)csc(=N)c2Br,5.479589551
N=CN1C(=O)C2c3c1c(Br)c(=O)[nH]c3CCO2,5.840998576
O=c1c(=N)[nH]c2c(c1Br)[nH]c1c(c2Br)scc1,5.243731204
C#CCc1c(=O)oc(c2c1COCC(=N)N2)Br,5.621192234
N#CCc1nc(=O)c(c2c1cc(=O)nc[nH]2)Br,6.463285742
N=COCc1noc(c2c1cc(=O)c(=N)[nH]2)Br,5.83895636
N#Cc1[nH]c(=O)cc2c(n1)c(Br)c(=O)[nH]c2=O,6.539314666
N=c1nc2c([nH]1)nc1c(c2Br)nc[nH]c(=O)c1,6.029337111
C#CC(=O)c1cc(Br)c2c(n1)COCC(=N)N2,6.584152522
Brc1oc(=O)cc2c1NC(=N)COC(C2)C#N,5.866666817
O=CNc1cc(C#C)c2c(n1)c(Br)sc(=O)c2,5.764396308
C#CCc1c2oc(=O)sc(c2[nH]c(=N)c1=O)Br,6.060120824
O=CNc1cccccc2nc([nH]1)c(Br)cc2,4.518309294
O=c1ccccnc2C=Nc([nH]cn1)c(Br)o2,5.68075309
Brc1c2N=CNC(=O)CC(c2nc(=N)[nH]1)C#N,5.605923645
Brc1c2[nH]c(=N)c(nc2nsc1=N)OCC#C,5.984810553
N=CN1C(=O)CCC(=N)Nc2c1c(Br)ncn2,6.505901244
N#Cc1ncoccn2c(n1)c(Br)c(=N)nn2,5.762343208
C#CC(=O)Nc1nc2c(n1)c(C=O)csc2Br,6.362429681
N#Cc1nccc(=O)ncn2c1c(Br)[nH]cn2,5.703892032
O=C1N=CNc2sc(C=NC=C1)nc(=N)c2Br,5.634562011
N=C1C2=NC(=N)C(=C1Br)N=CN=COC=CN2,5.964278191
Brc1cncc2c1NC(=N)COCC2NC=O,6.359757794
N=C1COCC(=N)Nc2c(N1)nc(=N)[nH]c2Br,5.854226038
O=Cc1cc(Br)c2nc1OCCOCC(=N)N2,5.970156942
N=C1Nc2c(Br)c(=O)n3c(n2CC1=O)ncn3,6.204586962
Brc1c2[nH]c(cn2ccc1=NCC#N)NC=O,4.603732953
N=C1Nc2c(Br)n3nnnc3c(=N)n2CC1=O,5.794655657
N#CC1OC(=N)c2c(NC1=N)c(Br)[nH]c(=O)c2,5.157426983
N=COc1[nH]cnc2c1nc(C#N)c(=O)c2Br,5.972718623
O=CC(=N)n1c2c(Br)ncc3n2c(c1=N)cn3,5.799313432
N=c1ccoc2coc([nH]c(=N)c1=O)c(s2)Br,5.731250102
N=CNc1c2oc(=N)sc(c2[nH]c(=N)c1=O)Br,5.552707671
O=c1cncncc2ncc([nH]c1=N)c(Br)[nH]2,4.93396996
O=c1ncoc2nc(c([nH]c(=N)s1)[nH]c2=N)Br,5.247664339
O=CNc1nc2n(c1=N)cc(sc2Br)OC=N,5.122589588
O=c1c(=N)[nH]c2n(c1=N)c(=O)c(=O)c(=N)c2Br,6.070615988
Brc1ccc2nc1nccc[nH]c(=N)c(=O)[nH]2,5.482426883
O=CC(=N)N1C(=N)OCc2c1c(Br)c(=N)[nH]n2,5.567484822
Brc1c2ncn(c2cc2c1ncs2)C(=O)C=O,6.203397824
O=CC1OC(=O)Cc2c(NC1=N)c(Br)ccc2,5.943570043
O=CC1=Nc2c(CC(=O)C(=O)N1)nccc2Br,6.272560223
C#CC(=O)OC=Nc1nc2c(n1)onnc2Br,6.686072277
O=C1Cc2cc(c1ncncoc(=O)c2=N)Br,5.718899664
O=COC(=Nc1nc2c(n1)c(Br)[nH]nc2)C#N,6.719968429
O=C1COCOC(=N)c2nc(N1)c(=O)oc2Br,6.351472467
O=c1nnn2c(c1Br)nc[nH]c(=O)c(=O)c2=O,6.610152471
O=CC(=O)Nc1nc2c(n1)c(Br)c(co2)C=O,6.340220553
N=C1COC(=O)OCc2c(N1)c(Br)c(=O)sc2,6.507686039
Brc1occ(n2c1[nH]c(=N)c2=O)c1n[nH]cc1,5.145519547
N=COC(=O)c1coc(c2n1c(=O)c(=N)[nH]2)Br,5.44649178
C#CCOc1nc(Br)c2n(c1=O)c(=O)c(=N)[nH]2,5.717960598
O=c1nc[nH]c2c(n1)c1ncc(=O)c1[nH]c2Br,5.078288341
O=c1[nH]cnc2c(n1)c1coc(=O)c1cc2Br,5.70599248
O=c1nc2c(n1)c1nc(=O)nc[nH]c1c(o2)Br,6.42146182
O=c1[nH]cnc2c(n1)n1nncc1c(=O)c2Br,6.470242337
O=CCc1n[nH]c(c2n1c(NC=O)nc2=O)Br,5.313220139
O=c1[nH]ccc2c([nH]cn1)c(Br)oc(=N)c2Br,5.915254677
O=Cc1cnc(=O)nc[nH]c2c1[nH]ncc2Br,5.6519403
Brc1oc(=N)c(=O)n2c1N=CNC(=O)NCC2,5.330306177
N#CC1NC(=O)N(c2c1coc(=O)c2Br)C=N,6.512467899
N=c1cnc(=O)c(=N)[nH]c2scc(o1)oc2Br,4.377926498
O=c1cnc(=O)c(=N)[nH]c2sc([nH]1)c[nH]c2Br,5.584575486
O=c1cnc(=O)[nH]c2=CSC(=c(c(=N)s1)[nH]2)Br,5.025439992
O=Cc1ncc2c(c1Br)[nH]c(=N)c(=O)[nH]cn2,6.229240763
Brc1oc2nsc1[nH]c(=N)c(=O)nc[nH]c2=N,5.782321546
O=c1[nH]c(Br)c2c(n1)[nH]c(=N)[nH]c(=O)nc[nH]2,5.570946928
Brc1c2C=NSc1cc(=O)[nH]c(=O)nc[nH]2,5.618764433
O=c1ncscc2c([nH]cn1)c(Br)ccc2=N,5.592282842
N#CCc1sc(=N)c(c2c1OC(=O)NC=N2)Br,5.806036553
O=COc1c(=O)oc(c2c1OC(=O)NC=N2)Br,6.183340029
N=CN1C(=O)OCc2c1c(Br)[nH]c(=O)c2C=O,6.196796339
O=CCOC(=O)Nc1nc2c(n1)c(Br)[nH]cc2,5.936510318
N=CN1C(=O)OC(=N)Cc2c1c(Br)[nH]c(=O)c2,6.169614327
N=c1[nH]c2c(Br)ocnn2c(=N)ncoc1=O,5.442077003
N#Cc1cc2OCOC(=O)NC=Nc2c(n1)Br,5.573315408
O=CNc1onc2c(n1)c(Br)c(=O)nc2C#C,6.452892348
O=CNc1sc2c(n1)c(Br)c(=O)[nH]c2,5.648542956
Brc1sc(=N)c2c3c1[nH]c(=N)c(=O)sc3ns2,5.664722855
O=c1sccccc(=O)c2nc([nH]1)ccc2Br,5.944256043
O=c1nc[nH]c2cc(sc(=N)s1)oc(=N)c2Br,5.024581473
N=c1ccccccc2c(sc(n1)c(=N)[nH]2)Br,5.323249445
N#Cc1ccc2c1n1cn[nH]c(c1c(=N)c2)Br,4.828893683
N=c1[nH]c(=O)n2c1c(Br)n(nc2)c1ncc[nH]1,4.915317361
N=c1nc(n2c1c(Br)[nH]nc2)Cc1cocn1,4.89714069
O=C1CCC(N1)c1cc(=N)c2n1cn[nH]c2Br,4.583572843
N=c1cc(n2c1c(Br)[nH]nc2)Nc1conn1,4.622970869
N=c1nc(n2c1c(Br)[nH]nc2)c1nscc1,4.956723588
Brc1[nH]ncn2c1c(C#C)c(c2=N)CCC#C,4.766801077
N=CNc1cc(=NCC=O)c2n1cn[nH]c2Br,4.676785222
N=c1cnccccc(=O)c2[nH]c1n[nH]c2Br,4.70107439
Brc1[nH]ncn2c1C(=O)S(=O)(=O)N=CC2=N,5.812794504
Brc1[nH]ncn2c1c(N=c1scn[nH]1)nc2=N,4.744022415
Brc1[nH]ncn2c1c(=O)n(c2=N)c1c[nH]nn1,4.99070981
N=c1nc(n2c1c(Br)[nH]nc2)Oc1nonc1,5.094248099
O=c1[nH]ccc(=N)c(=O)c2[nH]c(o1)c(Br)[nH]n2,5.110820114
N=c1cncnccc2[nH]c(c1=O)n[nH]c2Br,4.399794395
N=c1onc2n(c1=O)c(=O)n1c2c(Br)[nH]nc1,5.285519751
Brc1[nH]ncn2c1c(Cc1cnco1)nc2=O,5.477133722
Brc1[nH]ncn2c1c(NCCCC#N)nc2=O,5.077163966
O=c1[nH]c(=O)c(=O)ccoc2[nH]c1n[nH]c2Br,4.60026486
O=CCN=c1c(CC=O)nn2c1c(Br)[nH]nc2,4.845628422
Brc1[nH]ncn2c1c(=N)c(n2)CC(=O)CC=O,4.763447
Brc1nc(=N)c(=O)c2c1oc(Br)c1n2nc[nH]1,4.688612113
N=c1ccc2n(c1=N)c(Br)c1n(c2Br)nc[nH]1,4.48018068
BrC1=c2[nH]cnn2C=C(S1(=O)=O)c1n[nH]cc1,5.555859023
N=COCC1=Cn2nc[nH]c2=C(S1(=O)=O)Br,5.654578445
O=c1[nH]nc2n(c1=O)c(Br)c1n(c2=N)nc[nH]1,5.127774993
BrC1=c2[nH]cnn2C(=NS1(=O)=O)NCC1CC1,5.661964435
N=c1[nH]nc(o1)c1[nH]c2n(n1)c(=N)cnc2Br,5.315271879
O=CC(=O)Cn1c(Br)c2[nH]cnn2c(=N)c1=O,4.901635197
Brc1oc(=O)c(=N)n2c1n(cn2)C(=O)NC=N,5.220421374
O=COCc1cc(=O)n2c(c1Br)[nH]c(n2)C#N,5.715806
N=c1[nH]c(=O)n2c(c1Br)n(cn2)c1nonn1,5.683136265
O=Cc1nc(=O)cc2c1nn1nc[nH]c1c2Br,5.494803716
O=C1CCC(O1)c1nn2c([nH]1)c(Br)c(=O)cn2,5.898749602
C#Cc1[nH]c2=C(Br)C(=CS(=O)(=O)n2n1)C1NC1,5.50512364
Brc1c(=O)oc2c3c1[nH]c(=N)n3c(=O)nno2,5.525042113
Brc1cccc2c1NC(=N)N1C2CC(=O)CC1,5.619087432
O=C1CCC2N(C1)C(=N)Nc1c2cncc1Br,5.702190776
O=CC1COc2c3n1c(=N)[nH]c3c(c(=N)s2)Br,5.107408892
Brc1sc(=N)c(c2c1[nH]c(=N)n1c2cnc1)Br,5.682613262
Brc1c2ncnn2c2c3c1[nH]c(=N)n3c(=O)o2,6.026076913
Brc1cncc2c1NC(=N)n1c(C2)noc1=O,6.571315544
Brc1ccc(=O)n2c1NC(=N)n1c(C2)ncn1,5.736350879
Brc1cnc(=N)n2c1c(=O)nc1c2n[nH]nn1,6.282153058
N=C1OC=Cc2[nH]c(=N)nc(C=CC=C1)c2Br,5.440101455
O=CCCc1csc(=O)c2n1c(=N)ncc2Br,5.715500688
O=c1nc[nH]ccc2c(c(nc1)[nH]c(=N)n2)Br,5.589078156
N=c1[nH]c2cc[nH]cnccc(=O)c(n1)c2Br,3.810300231
C#Cc1cncc(=N)c2n1c(=N)[nH]c(=N)c2Br,5.803680862
N=C1OCCCOc2c(c(OC1)nc(=N)[nH]2)Br,3.701227416
O=c1[nH]c(=N)n2c(c1Br)c1cc[nH]c1sc2=O,5.681008878
N#Cc1nc2=c(c1=O)c1n[nH]cnc1c(o2)Br,5.323556662
N#Cc1c(Br)c2nc[nH]nc2c2c1c(=N)oc2,4.980363764
C#Cc1ncnc2c1sc(Br)c1c2nc(=N)[nH]1,5.821985699
N=COc1cc2c(s1)c(Br)c1c(c2)[nH]c(=N)[nH]1,5.193380862
C#CC(c1c(=O)sc(c2c1[nH]c(=N)[nH]2)Br)C#N,5.911107932
Brc1c(CCOC=O)c2nc(=N)[nH]c2c([nH]1)Br,5.434829791
N=c1nc2c([nH]1)c(Br)n(cc2)c1ccccn1,5.227784235
O=CC(Nc1[nH]c(Br)c2c(c1)nc(=N)[nH]2)C=O,5.16171169
Brc1occ(c2c1[nH]c(=N)n2)C1CNCCN1,4.871433264
Brc1occ(c2c1[nH]c(=N)n2)Nc1nscc1,5.470141752
O=C1NCC(C1)n1ncc2c(c1Br)[nH]c(=N)n2,5.421312256
O=CCOCc1nc(=N)c2c(c1Br)nc[nH]n2,5.604476271
N=c1occ([nH]1)c1noc(c2c1nc(=N)[nH]2)Br,5.489103472
Brc1occ(c2c1[nH]c(=N)n2)Oc1nonn1,5.862617761
Brc1cc(NC(=O)C#N)c(=O)c2c1nc[nH]n2,5.428803826
O=c1c2occ[nH]c2n2c(c1Br)c(=N)[nH]c2=N,4.876040699
O=C1OCCN1c1cc(Br)c2c([nH]1)nc(=N)[nH]2,4.979269049
Brc1c(c[nH]c2c1[nH]c(=N)n2)N=CNCC#C,4.803575924
C#CC(=O)Cn1c(=N)oc(c2c1nc(=N)[nH]2)Br,5.703420731
N=c1occ([nH]1)n1c(=N)nc2c1c(Br)[nH]cn2,5.518034905
N=c1[nH]c2c(n1)n(cnc2Br)c1cnccn1,5.534751684
Brc1snc(n2c1c(=N)[nH]c2=N)c1ncn[nH]1,5.451122889
N=c1nc2c([nH]1)c(Br)c(n[nH]2)N=C1NCCO1,5.31462588
N=c1[nH]c2c(n1)n(ncc2Br)S(=O)(=O)C1CO1,5.903974191
O=c1oc2c([nH]1)c(=O)c(c1n2cn[nH]c1=O)Br,6.047067243
O=CC(=O)CCc1cc(Br)c2c(o1)nc(=N)[nH]2,5.481055429
Brc1occ(n2c1c(=O)[nH]c2=N)C(=O)NC=N,5.398510463
N=c1ccc2c(cc1)c(Br)c1c(s2)nc(=N)[nH]1,5.545436785
O=CC(Cc1csc2c(c1Br)[nH]c(=N)n2)C#N,5.570722162
N=c1[nH]c2[nH]c(=O)c(=N)c3c2c([nH]1)c(Br)oc3,4.452304234
N=C1NC2C(=O)CCOc3c2c(N1)c(Br)nc3,5.768963197
N=C1NC2CC3c4c2c(N1)c(Br)c(=O)n4CC3,5.436933776
N=CN1CCC2c3c1ncc(c3NC(=N)N2)Br,5.708904644
O=c1oc(Br)c2c(c1)n1nccc1[nH]c(=N)[nH]2,5.910753367
N=c1ccn2c(c1Br)[nH]c(=N)[nH]c1c2nno1,5.345129315
N=c1nc2ccc(=N)c3n2c(c1Br)nc[nH]n3,5.902650629
N=c1onc2c(c1Br)[nH]c(=N)[nH]c1c2n[nH]n1,5.953377032
N=c1nc2oc(=O)oc3c2c([nH]1)c(Br)c(=O)s3,6.54465191
N=c1[nH]cc2c([nH]1)c(Br)oc1c2c(=O)[nH]c1=O,4.856529853
C#Cc1c2cnc(=N)[nH]c2c(c2c1nno2)Br,6.144460653
C#CCCc1c(=N)[nH]c(c2c1CNC(=N)N2)Br,4.868064493
C#CCCNc1cc2CNC(=N)Nc2c(n1)Br,4.979026051
Brc1c2NC(=N)N(Cc2csc1=N)C(=N)C#C,5.691916567
N=c1ccc2c([nH]1)nc1c(c2Br)[nH]c(=N)nc1,5.449316324
O=CC(=O)N1Cc2n[nH]c(=O)c(c2NC1=N)Br,6.449893652
O=c1cnc(=N)n2c1c(Br)nc1c2nonn1,5.979116023
N#CCc1nc(=N)c(c2n1C(=N)NCC2=O)Br,6.273676979
N=c1ncc2c3c([nH]1)c(Br)[nH]c(=N)c3ncc2,4.934794737
N=C1NC(C2COCC2)c2c(N1)c(Br)ccc2,5.692146231
C#CCNc1ccc2c(c1Br)NC(=N)NCC2,5.24046257
N=c1nccc2c([nH]1)c(Br)c1cnoc1c2=O,5.6783974
N=c1nccc2c([nH]1)c(Br)cc1n2c(=N)cc1,5.317164432
O=Cc1c[nH]c2c(c1Br)[nH]c(=N)ncccc2,4.796937431
N=C1NCCCCn2c(N1)c(Br)c(=O)oc2=N,5.848477357
Brc1sc(=O)cc2c1NC(=N)NC2CCC#N,5.668983071
C#CCNC(=N)n1c(=N)cc2c1c(Br)[nH]nc2,5.047385442
C#CCn1nc2c([nH]c1=N)c(Br)sc(=O)c2=N,5.631911349
C#Cc1nc2NCCCNC(=N)Nc(c1Br)n2,5.954148475
N#Cc1ccnc(=N)[nH]c2=C(C=Cc(n1)o2)Br,5.064624136
O=CCC1NC(=N)Nc2c1c(Br)c(=O)oc2Br,5.789185349
O=Cc1ncc2ccc(=C(S2)Br)[nH]c(=N)nc1,5.392246399
N=C1NCCC(=O)Oc2nc(N1)c(Br)[nH]c2=N,5.495881016
N=C1N=CC=NC=Cc2c(=N)sc(N1)c(Br)n2,4.861701379
N=c1nccnc(=N)[nH]c2c(c1)ccsc2Br,5.324207558
N=c1ncc(=O)c2c([nH]1)c(Br)c1c(c2)n[nH]c1,5.538363453
N#CC1COCc2c(NC(=N)N1)c(Br)ncc2,6.045201085
N=C1NCCOCc2c(N1)c(Br)sc(=O)c2,5.748595192
N=C1NCCOCCc2c(N1)c(Br)c(=N)[nH]n2,5.529801931
N=C1NCC(=O)CCc2nc(N1)c(Br)[nH]c2=O,5.420344618
N=Cn1ncn2c1=C(Br)S(=O)(=O)c1c2cno1,5.991903748
O=CCOc1cc(Br)c2n(c1=O)cnc(=N)[nH]2,5.295349325
C#Cc1[nH]c(=N)[nH]c2c(n1)c(Br)c(=O)sc2Br,6.123339709
O=CC(=O)c1[nH]c(=N)[nH]c2c(n1)cncc2Br,5.473072964
O=Cc1cc(Br)c2c(n1)nc(C#C)[nH]c(=N)[nH]2,5.474835719
C#Cc1nc(=N)[nH]c2c(n1)sc(=N)c(=O)c2Br,5.979324735
O=c1cc2cc[nH]cnc(=N)[nH]c2c(s1)Br,5.795935953
N=C1NC=NCCNc2c(c(N1)c(=O)[nH]c2)Br,5.032589243
N=c1cnc2c(c1Br)[nH]c(=N)[nH]cnccn2,3.415155872
N=c1[nH]cncnc2c(=O)c([nH]1)c(Br)oc2Br,5.335970502
N=c1[nH]cnc(=N)[nH]c2oc(n1)c(=N)[nH]c2Br,5.118649378
N=c1[nH]c(=N)c(=O)ccc2csc([nH]1)c(Br)[nH]2,5.285368727
N=c1[nH]c2c(Br)c(=O)n3c(n2c(=N)[nH]1)cnc3,5.773602197
O=CNc1nc(=N)c(c2n1c(=N)[nH]c(=N)[nH]2)Br,5.797234481
O=c1[nH]c(=N)[nH]c(=N)[nH]c2c(c(c1)CCO2)Br,5.350563976
O=Cn1nc[nH]c2c1nc1cc(=O)nc1c2Br,6.065580519
C#CCc1nsc(c2n1c(=N)[nH]c(=O)c2=N)Br,5.813542001
O=c1[nH]c(Br)c2c(c1)[nH]c(=N)c(=O)[nH]c(=N)[nH]2,5.863395191
N=c1[nH]c(=O)n2c([nH]1)c(Br)[nH]c1c2c(=N)cn1,4.594189915
O=c1ncsc2c([nH]c(=N)[nH]1)c(Br)c(=N)[nH]c2,5.473216913
O=c1occc2cc(c([nH]c(=N)[nH]1)oc2=N)Br,5.796265211
N=C1N=CSC(=N)Sc2c(=N)oc(N1)c(Br)c2,3.465215052
N#Cc1nnn2c(n1)c(Br)n1c(c2)ccc1=O,5.202469197
O=CC(=O)Oc1cc(=O)n2c(c1Br)ncnn2,6.142255985
BrC1=C2N=CN=NNC2=C2C(=CC=CC=N2)O1,5.00165097
N=c1[nH]ncc2c([nH]1)c(Br)c1c(c2)ccc1=O,5.520948157
O=CCNc1nc(=O)c(c2n1nnc(=N)[nH]2)Br,6.179613428
Brc1c2[nH]ncc2c(=N)n2c1S(=O)(=O)NN=C2,5.933309169
Brc1oncn2c1c(=O)cc2N=CNCC#N,5.303207977
N=c1cc(n2c1c(Br)onc2)Cn1cnnn1,5.392274971
O=CC(=O)OCc1cc(=O)c2n1cnoc2Br,5.89370733
Brc1oncn2c1c(=O)[nH]c2=Nc1nocn1,6.020005506
Brc1oncn2c1c(Nc1nocn1)cc2=N,5.528668576
O=CCn1c(=O)c2c(Br)oncn2c(=N)c1=N,5.980628705
Brc1oncn2c1c(Nc1ncns1)nc2=N,5.806920379
O=c1ccsc(=N)[nH]c(=N)n2c1c(Br)onc2,5.670115066
BrC1=c2[nH]c(=NO1)c(=N)ncsc(=O)c(=O)s2,6.032775543
O=c1oc(=Nc2nscn2)n2c1c(Br)onc2,6.14136073
Brc1oncn2c1c(Cc1nocc1)cc2=O,5.89825626
O=c1n2cnoc(c2n(c1=N)c1ncno1)Br,5.815121623
Brc1oncn2c1c(=Nc1ccn[nH]1)[nH]c2=O,5.462874676
Brc1oncn2c1c(N=c1scn[nH]1)nc2=O,5.719337223
O=Cc1cccnc(=O)c2=NOC(=c(c1)[nH]2)Br,5.518532329
O=c1[nH]ccsc(=O)n2c(c1=O)c(Br)onc2,6.102211417
Brc1nc(=O)n2c(c1=N)nn1c2c(Br)onc1,5.280622515
O=c1oc(=N)n2c(c1Br)c(=N)nccnc2=O,6.60465468
N=c1nc2[nH]c(Br)c3c(c2c(=O)[nH]1)oc(=N)[nH]3,5.520817543
N=c1[nH]c2c(o1)c1c(=O)ocnn1c(=O)c2Br,6.076499093
O=c1oc(Br)c2c(c1C1CCCC1)oc(=N)[nH]2,5.84726645
Brc1[nH]c(=NCC(=O)C=O)cc2c1[nH]c(=N)o2,5.276113858
Brc1c2c(cc(=O)c1=NCCC#N)onc[nH]2,6.157407565
N=c1oc2c([nH]1)c(Br)n(c(=O)c2)c1n[nH]nn1,5.790551906
O=CNc1nnc2n1cc1oc(=N)[nH]c1c2Br,5.555255202
C#CC(=N)Nc1[nH]c(=N)c(c2c1oc(=N)[nH]2)Br,5.052470981
O=CC(=N)Oc1c(=N)oc(c2c1oc(=N)[nH]2)Br,5.88986508
N#CC(=O)c1cc(=O)c(c2n1cnoc2=N)Br,6.686888619
O=CCN=c1oncn2c1c(Br)sc(=N)c2=O,6.277447663
O=c1c(=N)sc2=c1oc(Br)c1n2cnoc1=O,5.902420692
N=COc1c(C=O)[nH]c(c2n1c(=N)oc2=O)Br,5.190244748
N=c1oc2nc(=O)c(c3c2c(s1)oc(=N)[nH]3)Br,6.249202502
N=c1[nH]c2c(Br)c(=O)[nH]nc2n2c(o1)ccn2,5.834316272
N=C1OC2CNCCc3c2c(N1)c(Br)oc3=N,5.384390196
Brc1nnoc2c1[nH]c(=N)oc1c(n2)nc[nH]1,4.284643097
N=c1oc2c(=O)onc3c2c(c1Br)[nH]c(=N)o3,6.321287405
N=Cn1nnc2c1c1COC(=N)Nc1c(n2)Br,6.218314842
N=C1OCc2c(N1)c(Br)n1c(c2)nc(=N)cc1,5.260379682
N=C1OCc2c(N1)c(Br)ncc2C1=NCCN1,5.607226799
O=CCCc1cc(Br)c2c(c1=O)coc(=N)[nH]2,5.475964992
N=C1OCc2c(N1)c(Br)c1c(n2)C(=O)NC1=N,6.284168607
O=C1COC(=N)n2c1c(Br)c1[nH]nnc1c2=O,6.587082646
N=C1OC(c2cnc[nH]2)c2c(N1)c(Br)ccc2,5.794084762
N=C1OCC2c3c(N1)c(Br)ccc3C(=N)NC2,5.787434568
N=C1OCCc2c(N1)c(Br)c1c(n2)C(=O)NC1,5.447038185
Brc1cccc2c1NC(=N)OC(C2=O)CC#C,5.416475157
